timestamp,src_mac,dst_mac,src_ip,src_port,dst_ip,dst_port,payload_sum,payload_len
Thu Mar 20 23:56:04 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54178.0,140.82.112.26,443.0,5391.0,60.0
Thu Mar 20 23:56:04 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,140.82.112.26,443.0,192.168.135.162,54178.0,6897.0,78.0
Thu Mar 20 23:56:04 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,140.82.112.26,443.0,192.168.135.162,54178.0,4881.0,60.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,49664.0,192.168.135.90,53.0,5900.0,74.0
Thu Mar 20 23:56:06 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,192.168.135.90,53.0,192.168.135.162,49664.0,23975.0,359.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,0.0,0.0
Thu Mar 20 23:56:06 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,0.0,0.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,5763.0,60.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,45085.0,512.0
Thu Mar 20 23:56:06 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,112348.0,1334.0
Thu Mar 20 23:56:06 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,132238.0,1334.0
Thu Mar 20 23:56:06 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,139888.0,1334.0
Thu Mar 20 23:56:06 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,20436.0,171.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,6018.0,60.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,6273.0,60.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,23710.0,212.0
Thu Mar 20 23:56:06 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,9792.0,105.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,40916.0,346.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,172763.0,1354.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,175313.0,1354.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,173018.0,1354.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,176333.0,1354.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,171488.0,1354.0
Thu Mar 20 23:56:06 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,54359.0,418.0
Thu Mar 20 23:56:06 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,5253.0,60.0
Thu Mar 20 23:56:06 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,5253.0,60.0
Thu Mar 20 23:56:06 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,4998.0,60.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,167683.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,167428.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,166918.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,166153.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,171508.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,165388.0,1334.0
Thu Mar 20 23:56:07 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,5763.0,60.0
Thu Mar 20 23:56:07 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,5763.0,60.0
Thu Mar 20 23:56:07 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,5763.0,60.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,167428.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,169213.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,171508.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,169723.0,1334.0
Thu Mar 20 23:56:07 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,5763.0,60.0
Thu Mar 20 23:56:07 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,5763.0,60.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,170743.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,174058.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,168703.0,1334.0
Thu Mar 20 23:56:07 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,5763.0,60.0
Thu Mar 20 23:56:07 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,5763.0,60.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,168448.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,164368.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,165898.0,1334.0
Thu Mar 20 23:56:07 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,20.190.145.143,443.0,192.168.135.162,54180.0,58900.0,467.0
Thu Mar 20 23:56:07 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,5763.0,60.0
Thu Mar 20 23:56:07 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54180.0,20.190.145.143,443.0,6018.0,60.0
Thu Mar 20 23:56:08 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,49664.0,192.168.135.90,53.0,5392.0,72.0
Thu Mar 20 23:56:08 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,192.168.135.90,53.0,192.168.135.162,49664.0,15949.0,225.0
Thu Mar 20 23:56:08 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,49664.0,192.168.135.90,53.0,5392.0,72.0
Thu Mar 20 23:56:08 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54181.0,49.44.95.107,443.0,0.0,0.0
Thu Mar 20 23:56:08 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,0.0,0.0
Thu Mar 20 23:56:08 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54183.0,49.44.95.107,443.0,0.0,0.0
Thu Mar 20 23:56:08 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,192.168.135.90,53.0,192.168.135.162,49664.0,16198.0,231.0
Thu Mar 20 23:56:08 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,0.0,0.0
Thu Mar 20 23:56:08 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:08 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,84002.0,813.0
Thu Mar 20 23:56:08 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54181.0,0.0,0.0
Thu Mar 20 23:56:08 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54181.0,49.44.95.107,443.0,5201.0,60.0
Thu Mar 20 23:56:08 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54181.0,49.44.95.107,443.0,81707.0,813.0
Thu Mar 20 23:56:08 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54183.0,0.0,0.0
Thu Mar 20 23:56:08 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54183.0,49.44.95.107,443.0,5711.0,60.0
Thu Mar 20 23:56:08 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54183.0,49.44.95.107,443.0,81962.0,813.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,0.0,0.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,0.0,0.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54181.0,0.0,0.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54181.0,49.44.95.107,443.0,0.0,0.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54183.0,0.0,0.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54183.0,49.44.95.107,443.0,0.0,0.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54183.0,5711.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54181.0,33497.0,318.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,34262.0,318.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54183.0,33752.0,318.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54181.0,49.44.95.107,443.0,5711.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,5966.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54183.0,49.44.95.107,443.0,6221.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54181.0,49.44.95.107,443.0,14556.0,134.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,14301.0,134.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,16341.0,134.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54181.0,49.44.95.107,443.0,15066.0,134.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,172966.0,1354.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,168886.0,1354.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,163060.0,1315.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,171181.0,1354.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,170947.0,1333.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,161849.0,1251.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,10015.0,85.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54183.0,49.44.95.107,443.0,14301.0,134.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54183.0,49.44.95.107,443.0,15321.0,134.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,169396.0,1354.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,156012.0,1223.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,62098.0,192.168.135.90,53.0,6404.0,80.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5201.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5201.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,40614.0,341.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,5711.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54181.0,5201.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54181.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,11005.0,115.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,8995.0,85.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,5711.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,8740.0,85.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54181.0,39849.0,341.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54181.0,12535.0,115.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54181.0,8740.0,85.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54181.0,49.44.95.107,443.0,5711.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54181.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54181.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54183.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54183.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54183.0,39849.0,341.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54183.0,12790.0,115.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54183.0,8740.0,85.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54181.0,49.44.95.107,443.0,8485.0,85.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54183.0,49.44.95.107,443.0,5711.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54183.0,49.44.95.107,443.0,5966.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54183.0,49.44.95.107,443.0,5711.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54183.0,49.44.95.107,443.0,9505.0,85.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,5966.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,192.168.135.90,53.0,192.168.135.162,62098.0,13167.0,202.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54184.0,52.98.34.194,443.0,0.0,0.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54185.0,52.98.34.194,443.0,0.0,0.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,169141.0,1354.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,170161.0,1354.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,156256.0,1234.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,19380.0,155.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,8740.0,85.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5711.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54181.0,4946.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54183.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.98.34.194,443.0,192.168.135.162,54184.0,0.0,0.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54184.0,52.98.34.194,443.0,5373.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54184.0,52.98.34.194,443.0,101103.0,969.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,168376.0,1354.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,176281.0,1354.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,16594.0,136.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,167101.0,1354.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,169651.0,1354.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,151437.0,1208.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,59863.0,472.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,8740.0,85.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,52.98.34.194,443.0,192.168.135.162,54185.0,0.0,0.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54185.0,52.98.34.194,443.0,5373.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54185.0,52.98.34.194,443.0,99828.0,969.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,72507.0,578.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,171456.0,1334.0
Thu Mar 20 23:56:09 2025,6a:61:ab:9d:ff:79,a0:59:50:93:56:70,49.44.95.107,443.0,192.168.135.162,54182.0,40636.0,319.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,5201.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,5456.0,60.0
Thu Mar 20 23:56:09 2025,a0:59:50:93:56:70,6a:61:ab:9d:ff:79,192.168.135.162,54182.0,49.44.95.107,443.0,5201.0,60.0
